Herb_Name,Concentration,pH,TDS_ppm,ORP_mV,Temperature_C,Color_R,Color_G,Color_B,Potency
Saindhava Lavana,0.5,6.703,411.78,48.23,24.77,202,255,254,Low
Saindhava Lavana,0.5,7.539,347.62,71.78,23.24,255,247,255,Low
Saindhava Lavana,0.5,6.949,221.45,14.48,25.72,230,255,165,Low
Saindhava Lavana,0.5,7.482,349.22,13.78,26.59,228,223,248,Low
Saindhava Lavana,0.5,6.648,375.78,6.22,25.38,239,227,249,Low
Saindhava Lavana,0.5,7.393,357.99,-10.08,24.73,218,178,236,Low
Saindhava Lavana,0.5,7.191,390.34,47.55,22.94,255,242,255,Low
Saindhava Lavana,0.5,6.892,461.57,19.56,25.89,191,148,255,Low
Saindhava Lavana,0.5,6.791,559.35,40.49,25.58,219,237,244,Low
Saindhava Lavana,0.5,6.406,330.15,27.4,24.45,211,255,196,Low
Saindhava Lavana,0.5,7.098,505.8,21.97,26.18,255,255,255,Low
Saindhava Lavana,0.5,7.309,369.57,38.87,25.33,230,210,193,Low
Saindhava Lavana,0.5,6.728,425.04,36.69,25.19,255,251,225,Low
Saindhava Lavana,0.5,6.887,475.19,23.25,24.84,255,188,255,Low
Saindhava Lavana,0.5,6.77,345.14,0.28,25.02,138,255,255,Low
Saindhava Lavana,0.5,6.824,583.88,52.28,23.82,255,240,242,Low
Saindhava Lavana,0.5,6.719,423.29,23.23,23.61,255,255,255,Low
Saindhava Lavana,0.5,6.879,400.75,44.81,25.18,197,246,255,Low
Saindhava Lavana,0.5,7.338,653.05,37.57,22.91,189,173,206,Low
Saindhava Lavana,0.5,7.543,340.08,19.06,24.1,178,255,151,Low
Saindhava Lavana,0.5,6.931,408.87,20.96,24.55,130,218,231,Low
Saindhava Lavana,0.5,6.364,598.69,0.21,25.52,255,255,243,Low
Saindhava Lavana,0.5,6.658,419.37,27.32,25.19,255,255,205,Low
Saindhava Lavana,0.5,6.605,415.82,10.18,23.1,169,238,198,Low
Saindhava Lavana,0.5,6.916,309.91,26.17,26.0,210,203,175,Low
Saindhava Lavana,0.5,7.381,231.61,17.41,25.35,179,255,253,Low
Saindhava Lavana,0.5,6.926,437.75,52.82,21.97,224,232,188,Low
Saindhava Lavana,0.5,6.645,495.28,12.94,27.45,255,255,162,Low
Saindhava Lavana,0.5,6.982,435.0,72.35,24.81,234,255,255,Low
Saindhava Lavana,0.5,6.839,387.78,35.68,25.02,251,255,249,Low
Saindhava Lavana,0.5,7.363,485.07,26.23,24.13,232,215,198,Low
Saindhava Lavana,0.5,7.009,557.88,14.89,28.23,222,255,197,Low
Saindhava Lavana,0.5,7.521,502.26,7.7,24.77,244,251,241,Low
Saindhava Lavana,0.5,6.984,355.53,2.39,28.16,251,226,216,Low
Saindhava Lavana,0.5,6.908,457.84,21.89,25.17,225,255,221,Low
Saindhava Lavana,0.5,6.371,483.46,41.93,25.52,243,255,255,Low
Saindhava Lavana,0.5,7.318,354.72,-0.32,25.37,255,226,255,Low
Saindhava Lavana,0.5,7.367,596.32,61.06,23.76,175,165,196,Low
Saindhava Lavana,0.5,7.149,434.42,30.38,26.48,250,224,233,Low
Saindhava Lavana,0.5,6.589,516.05,12.6,23.02,242,255,255,Low
Saindhava Lavana,0.5,6.849,488.4,3.74,24.07,167,185,236,Low
Saindhava Lavana,0.5,7.119,319.31,10.31,24.49,248,254,255,Low
Saindhava Lavana,0.5,6.385,274.56,17.12,25.33,255,224,245,Low
Saindhava Lavana,0.5,7.594,427.6,30.49,24.19,255,255,245,Low
Saindhava Lavana,0.5,7.19,374.25,26.19,26.57,238,239,255,Low
Saindhava Lavana,0.5,6.697,425.64,74.72,26.06,166,217,255,Low
Saindhava Lavana,0.5,7.037,434.76,30.56,26.53,194,255,237,Low
Saindhava Lavana,0.5,7.978,302.1,8.55,22.9,246,255,255,Low
Saindhava Lavana,0.5,7.287,447.59,3.16,23.24,250,255,236,Low
Saindhava Lavana,0.5,6.862,348.86,10.03,24.27,217,204,210,Low
Saindhava Lavana,0.5,6.808,449.48,9.12,23.95,166,255,253,Low
Saindhava Lavana,0.5,6.851,519.35,41.25,25.68,205,232,230,Low
Saindhava Lavana,0.5,6.971,346.53,7.46,27.16,224,255,193,Low
Saindhava Lavana,0.5,6.711,279.75,16.2,24.03,233,249,220,Low
Saindhava Lavana,0.5,6.949,301.02,1.57,24.43,255,203,224,Low
Saindhava Lavana,0.5,7.301,489.6,-1.0,24.82,255,210,255,Low
Saindhava Lavana,0.5,6.573,196.02,26.56,25.25,189,255,215,Low
Saindhava Lavana,0.5,6.642,550.2,13.62,27.28,255,255,231,Low
Saindhava Lavana,0.5,7.548,438.32,48.99,25.62,255,255,201,Low
Saindhava Lavana,0.5,7.232,247.86,41.71,26.07,252,255,243,Low
Saindhava Lavana,0.5,7.644,361.08,1.87,24.45,255,160,202,Low
Saindhava Lavana,0.5,6.899,450.69,50.57,23.93,255,248,237,Low
Saindhava Lavana,0.5,6.724,388.36,26.53,25.57,255,255,208,Low
Saindhava Lavana,0.5,6.865,333.23,-5.07,23.13,255,236,252,Low
Saindhava Lavana,0.5,7.522,295.19,24.24,25.56,139,220,233,Low
Saindhava Lavana,0.5,6.947,524.74,39.72,23.98,255,255,236,Low
Saindhava Lavana,0.5,6.619,209.7,13.82,24.87,255,255,255,Low
Saindhava Lavana,0.5,6.438,256.26,62.79,24.28,239,207,255,Low
Saindhava Lavana,0.5,6.998,442.39,-6.8,26.36,233,211,208,Low
Saindhava Lavana,0.5,6.346,225.73,36.6,25.67,168,255,255,Low
Saindhava Lavana,0.5,7.504,376.87,9.12,24.96,207,225,255,Low
Saindhava Lavana,0.5,6.798,491.45,30.07,26.7,186,238,228,Low
Saindhava Lavana,0.5,6.668,245.14,-8.21,23.71,244,255,188,Low
Saindhava Lavana,0.5,6.751,485.06,42.04,25.72,185,255,255,Low
Saindhava Lavana,0.5,7.328,384.93,9.86,21.95,255,227,235,Low
Saindhava Lavana,0.5,6.886,437.29,17.16,26.9,255,252,124,Low
Saindhava Lavana,0.5,6.925,432.19,17.26,25.97,255,252,255,Low
Saindhava Lavana,0.5,6.785,499.93,27.34,24.82,205,255,195,Low
Saindhava Lavana,0.5,6.869,372.54,27.66,23.92,255,224,255,Low
Saindhava Lavana,0.5,6.883,180.25,31.97,24.1,255,255,255,Low
Saindhava Lavana,0.5,7.152,692.76,3.38,25.23,163,159,190,Low
Saindhava Lavana,0.5,6.755,513.75,28.38,27.58,224,230,255,Low
Saindhava Lavana,0.5,7.151,244.01,40.03,25.42,255,209,172,Low
Saindhava Lavana,0.5,6.545,323.04,12.26,26.4,211,227,255,Low
Saindhava Lavana,0.5,6.975,365.14,22.9,27.54,251,195,255,Low
Saindhava Lavana,0.5,7.5,485.49,23.73,26.54,255,164,255,Low
Saindhava Lavana,0.5,7.016,414.16,13.19,26.0,245,252,222,Low
Saindhava Lavana,0.5,6.895,359.32,-0.9,25.92,213,212,255,Low
Saindhava Lavana,0.5,6.582,543.7,14.28,25.6,255,220,255,Low
Saindhava Lavana,0.5,7.23,522.73,17.54,23.69,218,222,169,Low
Saindhava Lavana,0.5,7.8,475.55,38.62,25.16,201,200,255,Low
Saindhava Lavana,0.5,7.461,329.48,18.22,25.27,238,176,255,Low
Saindhava Lavana,0.5,7.12,269.91,27.78,25.43,255,252,249,Low
Saindhava Lavana,0.5,6.797,507.04,36.94,25.15,193,186,255,Low
Saindhava Lavana,0.5,6.766,677.57,26.26,22.93,254,239,255,Low
Saindhava Lavana,0.5,7.082,494.95,24.56,23.98,242,251,255,Low
Saindhava Lavana,0.5,6.809,417.2,25.2,23.08,236,140,218,Low
Saindhava Lavana,0.5,7.536,256.18,52.83,23.96,255,255,255,Low
Saindhava Lavana,0.5,7.376,252.85,27.58,24.64,255,170,186,Low
Saindhava Lavana,0.5,7.111,248.77,38.15,26.28,166,255,255,Low
Saindhava Lavana,0.5,7.13,493.1,23.92,26.16,255,242,255,Low
Saindhava Lavana,0.5,6.696,220.13,21.71,24.61,218,238,226,Low
Saindhava Lavana,0.5,6.932,385.06,57.3,23.83,169,238,255,Low
Saindhava Lavana,0.5,7.405,353.12,8.73,25.9,255,255,195,Low
Saindhava Lavana,0.5,6.383,248.94,63.18,25.01,255,251,200,Low
Saindhava Lavana,0.5,6.704,306.4,30.9,24.51,255,255,200,Low
Saindhava Lavana,0.5,6.612,169.73,21.47,23.62,255,242,255,Low
Saindhava Lavana,0.5,7.612,600.77,35.58,23.5,196,255,255,Low
Saindhava Lavana,0.5,6.655,324.44,30.64,26.46,255,226,255,Low
Saindhava Lavana,0.5,7.21,471.14,-9.68,24.32,236,220,244,Low
Saindhava Lavana,0.5,6.612,552.56,12.55,24.16,203,255,255,Low
Saindhava Lavana,0.5,6.699,454.25,23.42,25.65,237,213,173,Low
Saindhava Lavana,0.5,7.094,429.1,17.82,22.5,218,255,231,Low
Saindhava Lavana,0.5,6.826,287.02,6.9,24.58,210,201,244,Low
Saindhava Lavana,0.5,7.146,556.78,26.66,24.54,175,255,252,Low
Saindhava Lavana,0.5,6.431,403.11,42.32,25.98,207,255,241,Low
Saindhava Lavana,0.5,7.077,367.26,20.84,25.63,255,255,255,Low
Saindhava Lavana,0.5,7.155,307.91,19.45,24.6,247,192,252,Low
Saindhava Lavana,0.5,6.979,413.54,19.45,24.9,255,243,211,Low
Saindhava Lavana,0.5,6.96,314.29,17.93,23.92,212,223,212,Low
Saindhava Lavana,0.5,7.279,375.39,37.15,24.72,255,255,213,Low
Saindhava Lavana,0.5,6.958,353.35,10.32,24.86,190,197,207,Low
Saindhava Lavana,0.5,6.526,258.06,39.98,24.76,236,255,234,Low
Saindhava Lavana,0.5,6.578,296.5,42.05,25.21,216,163,201,Low
Saindhava Lavana,0.5,6.396,397.09,63.86,23.99,245,255,222,Low
Saindhava Lavana,0.5,7.624,565.13,39.81,21.11,142,255,168,Low
Saindhava Lavana,0.5,6.435,365.57,30.08,25.38,255,255,255,Low
Saindhava Lavana,0.5,7.061,334.83,39.35,26.94,255,255,209,Low
Saindhava Lavana,0.5,7.091,360.51,-3.46,25.52,191,141,255,Low
Saindhava Lavana,0.5,7.134,406.04,40.55,24.78,201,255,242,Low
Saindhava Lavana,0.5,6.653,495.28,17.91,26.31,255,251,192,Low
Saindhava Lavana,0.5,6.638,282.58,28.63,24.97,219,221,255,Low
Saindhava Lavana,0.5,6.891,301.71,-12.1,24.01,240,255,186,Low
Saindhava Lavana,0.5,6.63,198.44,39.29,23.66,175,216,211,Low
Saindhava Lavana,0.5,7.367,409.76,24.83,27.29,239,242,211,Low
Saindhava Lavana,0.5,7.211,339.99,29.6,24.65,250,249,255,Low
Saindhava Lavana,0.5,6.86,420.63,11.09,24.11,255,181,208,Low
Saindhava Lavana,0.5,7.202,408.66,9.32,22.8,246,255,125,Low
Saindhava Lavana,0.5,7.128,386.73,22.45,22.51,156,255,217,Low
Saindhava Lavana,0.5,7.086,483.01,40.23,21.64,239,255,229,Low
Saindhava Lavana,0.5,7.363,247.32,-1.01,24.45,216,255,255,Low
Saindhava Lavana,0.5,5.878,398.08,24.86,24.2,255,219,239,Low
Saindhava Lavana,0.5,7.576,404.86,20.48,24.93,211,255,255,Low
Saindhava Lavana,0.5,6.834,418.44,30.2,23.91,210,222,224,Low
Saindhava Lavana,0.5,6.676,295.14,17.74,25.03,195,255,221,Low
Saindhava Lavana,0.5,6.879,435.25,11.01,24.37,200,255,255,Low
Saindhava Lavana,0.5,7.021,290.15,37.61,25.77,223,255,255,Low
Saindhava Lavana,0.5,7.019,340.0,15.45,24.2,168,186,255,Low
Saindhava Lavana,0.5,6.567,596.28,6.64,24.69,207,242,247,Low
Saindhava Lavana,0.5,6.472,458.58,13.59,24.18,255,251,255,Low
Saindhava Lavana,0.5,7.038,407.09,14.77,25.29,255,255,226,Low
Saindhava Lavana,0.5,6.735,506.12,16.3,23.45,165,172,229,Low
Saindhava Lavana,0.5,6.349,445.61,14.5,26.93,255,255,254,Low
Saindhava Lavana,0.5,7.217,414.59,18.15,25.63,185,255,239,Low
Saindhava Lavana,0.5,6.911,246.08,48.89,25.58,232,243,255,Low
Saindhava Lavana,0.5,7.365,412.96,36.49,25.68,255,250,255,Low
Saindhava Lavana,1.0,6.943,624.08,89.6,25.55,255,213,255,Medium
Saindhava Lavana,1.0,6.653,686.57,52.24,23.72,243,222,228,Medium
Saindhava Lavana,1.0,7.327,658.06,3.18,23.7,217,247,239,Medium
Saindhava Lavana,1.0,6.999,801.28,32.71,25.99,207,255,189,Medium
Saindhava Lavana,1.0,7.614,674.83,23.71,23.13,250,231,229,Medium
Saindhava Lavana,1.0,7.571,811.98,102.17,23.25,235,255,211,Medium
Saindhava Lavana,1.0,7.55,663.12,63.72,22.48,174,228,231,Medium
Saindhava Lavana,1.0,6.578,818.44,73.34,25.63,255,235,205,Medium
Saindhava Lavana,1.0,7.898,754.23,37.54,25.02,208,214,243,Medium
Saindhava Lavana,1.0,7.611,776.94,36.18,25.15,255,206,231,Medium
Saindhava Lavana,1.0,6.47,608.54,17.16,24.63,237,255,255,Medium
Saindhava Lavana,1.0,7.263,974.66,74.48,25.84,255,255,246,Medium
Saindhava Lavana,1.0,7.165,596.43,34.79,22.21,214,251,170,Medium
Saindhava Lavana,1.0,6.87,599.23,36.72,25.21,179,245,218,Medium
Saindhava Lavana,1.0,6.936,682.83,48.92,25.82,201,255,244,Medium
Saindhava Lavana,1.0,7.199,740.98,92.57,26.64,242,255,255,Medium
Saindhava Lavana,1.0,7.638,939.11,43.1,27.99,255,208,208,Medium
Saindhava Lavana,1.0,7.304,968.19,48.1,24.51,226,237,179,Medium
Saindhava Lavana,1.0,7.428,1237.32,45.98,25.29,235,255,255,Medium
Saindhava Lavana,1.0,6.986,701.21,42.75,24.87,197,255,203,Medium
Saindhava Lavana,1.0,7.47,678.35,45.34,25.4,255,194,255,Medium
Saindhava Lavana,1.0,7.101,807.71,48.67,25.75,211,255,255,Medium
Saindhava Lavana,1.0,6.981,840.52,75.57,27.05,203,187,249,Medium
Saindhava Lavana,1.0,6.258,396.32,87.83,24.61,255,249,255,Medium
Saindhava Lavana,1.0,7.309,870.33,32.19,26.12,210,255,221,Medium
Saindhava Lavana,1.0,6.648,899.73,59.36,26.72,241,233,177,Medium
Saindhava Lavana,1.0,7.634,814.68,69.35,25.25,250,255,228,Medium
Saindhava Lavana,1.0,6.693,967.67,54.86,23.77,228,239,175,Medium
Saindhava Lavana,1.0,7.099,735.05,84.27,26.03,245,255,243,Medium
Saindhava Lavana,1.0,7.24,1299.96,43.53,24.03,243,217,255,Medium
Saindhava Lavana,1.0,7.057,586.76,70.29,25.41,214,255,218,Medium
Saindhava Lavana,1.0,7.173,790.52,40.1,23.61,246,207,218,Medium
Saindhava Lavana,1.0,6.987,490.29,48.74,23.08,214,206,255,Medium
Saindhava Lavana,1.0,7.069,1016.74,87.84,24.36,177,215,255,Medium
Saindhava Lavana,1.0,7.941,567.98,77.16,25.19,235,206,255,Medium
Saindhava Lavana,1.0,7.352,763.82,17.12,24.51,222,254,255,Medium
Saindhava Lavana,1.0,6.439,829.49,47.66,25.37,204,202,247,Medium
Saindhava Lavana,1.0,6.762,1032.45,57.44,23.56,199,181,249,Medium
Saindhava Lavana,1.0,7.322,882.29,27.82,27.38,237,214,187,Medium
Saindhava Lavana,1.0,6.898,700.13,60.04,25.02,149,255,233,Medium
Saindhava Lavana,1.0,7.434,705.67,53.07,27.97,221,255,241,Medium
Saindhava Lavana,1.0,7.265,829.02,97.27,25.23,249,228,248,Medium
Saindhava Lavana,1.0,7.367,623.73,47.22,24.91,188,238,255,Medium
Saindhava Lavana,1.0,6.928,577.6,35.88,25.41,244,255,255,Medium
Saindhava Lavana,1.0,7.194,631.22,-13.47,24.74,211,255,227,Medium
Saindhava Lavana,1.0,6.828,781.75,32.34,25.04,211,255,255,Medium
Saindhava Lavana,1.0,7.045,1101.43,57.11,24.65,239,235,255,Medium
Saindhava Lavana,1.0,7.672,711.58,58.26,25.18,255,255,240,Medium
Saindhava Lavana,1.0,7.532,683.94,42.09,24.5,243,246,229,Medium
Saindhava Lavana,1.0,7.045,541.84,6.54,25.64,189,255,241,Medium
Saindhava Lavana,1.0,6.895,881.71,39.05,23.13,255,241,255,Medium
Saindhava Lavana,1.0,7.422,413.46,31.3,25.55,244,255,217,Medium
Saindhava Lavana,1.0,6.941,763.22,65.74,24.67,208,236,250,Medium
Saindhava Lavana,1.0,6.908,1048.32,71.84,25.99,213,225,255,Medium
Saindhava Lavana,1.0,7.577,631.8,66.19,25.01,209,255,255,Medium
Saindhava Lavana,1.0,6.866,574.65,38.83,24.79,224,255,255,Medium
Saindhava Lavana,1.0,6.361,761.83,30.49,24.21,225,255,255,Medium
Saindhava Lavana,1.0,6.918,363.32,31.27,26.21,227,239,218,Medium
Saindhava Lavana,1.0,6.818,1017.8,81.97,25.94,206,255,192,Medium
Saindhava Lavana,1.0,7.4,783.77,75.15,25.22,255,219,255,Medium
Saindhava Lavana,1.0,6.634,970.19,44.58,25.32,255,190,255,Medium
Saindhava Lavana,1.0,7.224,808.27,78.09,24.14,180,255,251,Medium
Saindhava Lavana,1.0,6.804,572.08,58.69,25.83,255,255,255,Medium
Saindhava Lavana,1.0,7.019,844.92,61.94,25.03,240,255,255,Medium
Saindhava Lavana,1.0,7.218,919.71,72.49,25.48,209,193,255,Medium
Saindhava Lavana,1.0,6.818,927.08,45.63,25.67,193,255,251,Medium
Saindhava Lavana,1.0,7.072,679.52,57.0,23.73,246,198,255,Medium
Saindhava Lavana,1.0,6.888,1091.46,41.34,25.27,248,213,255,Medium
Saindhava Lavana,1.0,7.013,497.72,26.97,26.26,255,210,253,Medium
Saindhava Lavana,1.0,7.343,828.34,67.8,27.57,255,156,233,Medium
Saindhava Lavana,1.0,6.973,411.17,41.19,23.24,174,210,243,Medium
Saindhava Lavana,1.0,6.952,820.61,28.94,26.54,227,178,239,Medium
Saindhava Lavana,1.0,6.379,954.24,36.37,24.35,229,255,185,Medium
Saindhava Lavana,1.0,6.769,831.75,76.76,23.03,255,208,242,Medium
Saindhava Lavana,1.0,7.104,1066.76,49.92,24.27,255,255,254,Medium
Saindhava Lavana,1.0,7.285,806.79,55.38,24.82,230,213,255,Medium
Saindhava Lavana,1.0,6.238,530.06,76.64,23.5,255,217,255,Medium
Saindhava Lavana,1.0,7.145,1099.27,52.5,24.21,200,255,238,Medium
Saindhava Lavana,1.0,6.72,666.14,73.29,25.18,225,255,255,Medium
Saindhava Lavana,1.0,6.636,986.04,74.31,24.85,255,244,239,Medium
Saindhava Lavana,1.0,7.263,556.09,35.4,26.98,255,215,255,Medium
Saindhava Lavana,1.0,7.16,621.59,33.33,25.52,255,255,164,Medium
Saindhava Lavana,1.0,7.253,727.4,52.16,24.25,220,250,255,Medium
Saindhava Lavana,1.0,7.499,874.98,54.93,24.52,255,254,201,Medium
Saindhava Lavana,1.0,6.852,1269.9,26.41,25.42,255,255,244,Medium
Saindhava Lavana,1.0,7.047,800.73,23.91,24.74,207,233,246,Medium
Saindhava Lavana,1.0,6.495,538.85,103.04,24.41,212,192,255,Medium
Saindhava Lavana,1.0,6.977,861.94,58.92,26.7,255,255,227,Medium
Saindhava Lavana,1.0,6.607,584.37,53.9,23.63,255,255,255,Medium
Saindhava Lavana,1.0,6.95,988.3,68.85,24.21,214,255,239,Medium
Saindhava Lavana,1.0,6.738,1030.07,13.67,24.89,234,255,255,Medium
Saindhava Lavana,1.0,6.992,580.14,64.01,26.28,251,183,241,Medium
Saindhava Lavana,1.0,6.044,708.88,39.06,26.54,255,230,255,Medium
Saindhava Lavana,1.0,7.178,760.84,49.52,24.37,255,255,255,Medium
Saindhava Lavana,1.0,7.41,946.37,62.1,23.61,245,230,255,Medium
Saindhava Lavana,1.0,6.901,672.56,26.7,22.65,235,247,255,Medium
Saindhava Lavana,1.0,6.405,521.02,37.71,24.64,255,234,238,Medium
Saindhava Lavana,1.0,6.552,1081.4,62.95,23.0,194,255,255,Medium
Saindhava Lavana,1.0,7.013,704.19,70.61,25.57,253,211,235,Medium
Saindhava Lavana,1.0,7.575,724.43,64.87,24.15,225,172,255,Medium
Saindhava Lavana,1.0,7.182,654.34,74.3,25.27,246,255,216,Medium
Saindhava Lavana,1.0,6.905,506.8,58.67,25.27,224,208,199,Medium
Saindhava Lavana,1.0,6.666,693.03,67.24,23.88,193,225,255,Medium
Saindhava Lavana,1.0,7.008,813.88,28.97,25.23,255,223,255,Medium
Saindhava Lavana,1.0,6.654,1315.44,18.77,25.08,241,194,230,Medium
Saindhava Lavana,1.0,6.658,1142.04,50.45,25.34,213,255,255,Medium
Saindhava Lavana,1.0,7.045,885.56,63.61,24.52,255,249,189,Medium
Saindhava Lavana,1.0,6.796,872.44,80.09,23.91,224,238,255,Medium
Saindhava Lavana,1.0,7.273,641.88,64.69,26.67,255,142,211,Medium
Saindhava Lavana,1.0,6.098,783.47,45.98,24.1,255,196,245,Medium
Saindhava Lavana,1.0,7.744,1119.73,72.56,25.71,216,255,199,Medium
Saindhava Lavana,1.0,7.306,413.49,39.54,25.16,236,165,255,Medium
Saindhava Lavana,1.0,7.279,780.76,39.07,26.59,255,222,255,Medium
Saindhava Lavana,1.0,6.416,636.75,69.62,25.26,255,255,255,Medium
Saindhava Lavana,1.0,6.844,542.13,39.41,24.42,239,226,255,Medium
Saindhava Lavana,1.0,7.212,736.76,23.47,22.81,183,255,253,Medium
Saindhava Lavana,1.0,6.419,392.25,47.78,26.36,255,215,255,Medium
Saindhava Lavana,1.0,7.163,602.35,16.47,26.7,216,255,255,Medium
Saindhava Lavana,1.0,6.966,769.33,54.72,23.18,244,255,255,Medium
Saindhava Lavana,1.0,7.088,636.81,34.33,24.9,255,218,245,Medium
Saindhava Lavana,1.0,6.854,721.65,17.73,24.53,255,181,234,Medium
Saindhava Lavana,1.0,6.925,775.64,39.95,23.78,255,201,211,Medium
Saindhava Lavana,1.0,7.11,676.95,72.42,24.0,255,221,212,Medium
Saindhava Lavana,1.0,6.944,960.73,69.59,26.81,225,251,252,Medium
Saindhava Lavana,1.0,7.268,677.49,64.64,22.31,254,255,255,Medium
Saindhava Lavana,1.0,7.022,759.58,65.6,24.6,237,213,192,Medium
Saindhava Lavana,1.0,7.232,782.84,43.92,25.51,236,240,255,Medium
Saindhava Lavana,1.0,6.155,792.24,40.78,26.35,215,255,239,Medium
Saindhava Lavana,1.0,6.972,889.51,58.48,22.75,200,255,232,Medium
Saindhava Lavana,1.0,6.634,562.93,100.52,25.8,255,255,210,Medium
Saindhava Lavana,1.0,5.9,858.37,52.36,25.38,213,242,249,Medium
Saindhava Lavana,1.0,6.856,1098.45,39.94,26.17,226,195,230,Medium
Saindhava Lavana,1.0,6.721,820.52,68.98,25.84,255,225,198,Medium
Saindhava Lavana,1.0,7.419,685.9,41.39,24.63,228,170,255,Medium
Saindhava Lavana,1.0,6.93,1154.19,93.1,24.95,228,219,196,Medium
Saindhava Lavana,1.0,7.472,845.79,45.42,24.24,233,239,255,Medium
Saindhava Lavana,1.0,6.838,562.48,69.81,25.29,255,255,255,Medium
Saindhava Lavana,1.0,6.912,1008.19,80.18,23.75,255,255,255,Medium
Saindhava Lavana,1.0,6.75,699.09,69.23,24.61,202,214,210,Medium
Saindhava Lavana,1.0,6.968,912.09,80.38,24.89,255,209,255,Medium
Saindhava Lavana,1.0,6.924,834.35,67.22,24.87,162,231,208,Medium
Saindhava Lavana,1.0,7.56,1117.96,44.34,25.54,255,255,231,Medium
Saindhava Lavana,1.0,7.264,758.45,52.41,25.72,232,255,255,Medium
Saindhava Lavana,1.0,6.808,774.9,42.47,22.76,141,255,227,Medium
Saindhava Lavana,1.0,7.589,733.47,55.33,24.57,231,255,255,Medium
Saindhava Lavana,1.0,6.942,1274.22,37.91,24.44,193,222,238,Medium
Saindhava Lavana,1.0,7.381,720.69,88.01,26.92,255,255,238,Medium
Saindhava Lavana,1.0,7.003,764.71,42.95,25.79,205,224,240,Medium
Saindhava Lavana,1.0,6.538,711.64,16.56,25.73,255,255,255,Medium
Saindhava Lavana,1.0,7.159,728.02,71.29,26.08,255,225,216,Medium
Saindhava Lavana,1.0,6.753,961.57,18.15,23.58,255,191,251,Medium
Saindhava Lavana,1.0,7.086,683.19,13.43,23.05,210,233,255,Medium
Saindhava Lavana,1.0,6.586,903.03,51.03,25.31,255,209,241,Medium
Saindhava Lavana,1.0,6.339,790.89,77.41,24.23,244,255,247,Medium
Saindhava Lavana,1.0,6.685,615.28,35.49,27.35,255,154,251,Medium
Saindhava Lavana,1.0,7.159,430.78,41.21,26.7,182,167,207,Medium
Saindhava Lavana,1.0,7.225,663.03,39.66,26.05,217,255,228,Medium
Saindhava Lavana,1.0,7.048,526.7,5.61,26.56,255,255,255,Medium
Saindhava Lavana,1.0,6.691,933.7,21.61,25.64,234,255,255,Medium
Saindhava Lavana,1.0,6.741,807.07,42.75,27.46,255,242,216,Medium
Saindhava Lavana,1.0,7.162,821.67,32.5,23.84,255,228,226,Medium
Saindhava Lavana,1.0,7.066,633.63,58.61,25.41,213,150,255,Medium
Saindhava Lavana,1.0,6.77,1059.7,78.17,25.94,177,255,255,Medium
Saindhava Lavana,1.0,7.129,1064.81,47.45,24.99,190,254,255,Medium
Saindhava Lavana,1.0,7.704,1131.02,21.23,24.49,255,255,233,Medium
Saindhava Lavana,1.0,6.758,761.11,64.66,25.48,215,222,170,Medium
Saindhava Lavana,1.0,7.536,895.95,89.32,25.49,186,215,220,Medium
Saindhava Lavana,1.0,6.226,813.41,52.79,24.35,204,255,232,Medium
Saindhava Lavana,1.0,6.587,835.83,45.61,26.55,208,255,255,Medium
Saindhava Lavana,1.0,7.208,566.88,43.48,25.54,212,252,211,Medium
Saindhava Lavana,1.0,6.986,921.5,17.63,23.61,255,182,247,Medium
Saindhava Lavana,1.0,6.853,644.0,72.9,25.31,182,228,154,Medium
Saindhava Lavana,1.0,7.099,981.23,21.85,24.66,206,214,237,Medium
Saindhava Lavana,1.0,6.892,491.38,24.54,23.93,241,207,187,Medium
Saindhava Lavana,1.0,6.538,569.38,82.65,23.87,214,255,254,Medium
Saindhava Lavana,1.0,6.265,417.31,49.63,25.1,249,255,234,Medium
Saindhava Lavana,1.0,7.339,550.78,60.65,24.14,245,236,255,Medium
Saindhava Lavana,1.0,7.329,647.7,45.84,26.29,226,255,204,Medium
Saindhava Lavana,1.0,7.251,946.71,11.11,24.87,236,233,228,Medium
Saindhava Lavana,1.0,7.043,592.56,22.65,25.8,255,228,213,Medium
Saindhava Lavana,1.0,7.395,425.67,56.95,24.74,255,255,255,Medium
Saindhava Lavana,1.0,7.571,715.38,61.26,23.74,191,211,203,Medium
Saindhava Lavana,1.0,6.891,547.83,20.64,23.9,249,184,253,Medium
Saindhava Lavana,1.0,6.882,818.01,62.5,23.14,232,255,201,Medium
Saindhava Lavana,1.0,6.793,905.3,61.34,21.93,220,255,255,Medium
Saindhava Lavana,1.0,7.355,448.21,70.0,25.25,255,233,233,Medium
Saindhava Lavana,1.0,6.744,582.4,72.74,27.06,253,255,255,Medium
Saindhava Lavana,1.0,6.641,808.6,46.64,25.17,247,241,223,Medium
Saindhava Lavana,1.0,6.756,485.96,23.04,26.38,255,222,253,Medium
Saindhava Lavana,1.0,7.53,1045.81,76.64,25.69,234,225,207,Medium
Saindhava Lavana,1.0,6.574,776.11,61.73,25.05,218,255,255,Medium
Saindhava Lavana,1.0,6.843,552.57,90.05,23.23,255,255,255,Medium
Saindhava Lavana,1.0,7.063,681.16,32.47,23.51,176,223,255,Medium
Saindhava Lavana,1.0,6.959,578.04,50.48,24.09,229,232,190,Medium
Saindhava Lavana,1.0,7.249,714.16,60.22,24.32,207,241,205,Medium
